_time,index,source,sourcetype,host,"_raw"
1389340570,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:42:11 BBBBBBBBBB 01/09/2014 23:56:10 acme-cupertino-pdp01 CISE_Identity_Stores_Diagnostics 0000070360 1 0 2014-01-09 23:56:10.475 -08:00 0091811015 24458 WARN  External-Active-Directory: Not all Active Directory attributes are retrieved successfully, ConfigVersionId=33, UserName=host/VJORGE-WS01.acmetech.com, AuthenticationMethod=MSCHAPV2, pwdLastSet=130331068967794114, ExternalGroups=acmetech.com/Users/Domain Computers, Response={QueryResult=Passed; },"
1389340516,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:41:16 BBBBBBBBBB 01/09/2014 23:55:16 acme-cupertino-pdp02 CISE_System_Statistics 0000006065 1 0 2014-01-09 23:55:16.076 -08:00 0311508120 70501 NOTICE System-Stats: ISE Counters, ConfigVersionId=33, OperationCounters=Counter=4_EndpointsCached:98,4_ProbeNetflowEndpointsDetected:1684,4_HttpPacketsNonAdjacentDropped:24,4_DhcpSkipProfiling:18,4_ARPHit:871,4_EndpointsRetrievedFromOwner:11,4_ProbeRadiusEndpointsDetected:17,4_RadiusPacketsReceived:40,4_NetflowPacketsReceived:235,4_ProfilerCacheHits:3433,4_EndpointsOwnerChanged:2,4_ProbeDnsEndpointLookupAvert:11,4_ARPMiss:9707,4_IosSensorDhcpDetected:1,4_EndpointsDetected:1719,4_LocalEndPointReads:3,4_ProbeDnsEndpointLookup:4,4_RemoteUpdateAverted:672,4_ARPRetrieve:10578,4_HttpPacketsReceived:24,4_DhcpPacketsReceived:18,4_EndpointsProfiled:831,4_SnmpTrapsReceived:1,4_ProbeDhcpEndpointsDetected:18,4_EndpointsUpdated:2949,2_PolicySet-Building_CUPM1_Wired.Allowed_Protocol-CUPM1_Wired_dot1X:4,8_PolicySet-Building_CUPM1_Wired:4,8_PolicySet-Building_CUPM1_Wireless:15,2_PolicySet-Building_CUPM1_Wireless.Allowed_Protocol-Byod-Dot1x-CUPM1:15,2_PolicySet-Building_CUPM1_Wireless.Allowed_Protocol-Byod-Dot1x-CUPM1.Identity-Default:1,9_PolicySet-Building_CUPM1_Wireless.Global_Exception-Printers_Scanners:1, "
1389340489,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:40:50 BBBBBBBBBB 01/09/2014 23:54:49 acme-cupertino-pdp02 CISE_RADIUS_Diagnostics 0000006059 1 0 2014-01-09 23:54:49.552 -08:00 0311504001 12934 WARN  Failed-Attempt: Supplicant stopped responding to ISE during PEAP tunnel establishment, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp02/176956376/120239, SelectedAccessService=Default Network Access, EapTunnel=PEAP, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Calling-Station-ID=00-23-68-b2-74-58, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a224cd40002946c52cf5fa7, "
1389340489,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:39:25 BBBBBBBBBB 01/09/2014 23:53:24 CISE_Alarm WARN: EAP Connection Timeout : Server=acme-hyd04-pdp04; NAS IP Address=BBBBBBBBBB; NAS Identifier=snsbu-hyd04-a-wlc01"
1389340330,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:38:11 BBBBBBBBBB 01/09/2014 23:52:10 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000070108 1 0 2014-01-09 23:52:10.446 -08:00 0091795827 12514 WARN  EAP: EAP-TLS failed SSL/TLS handshake because of an unknown CA in the client certificates chain, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=137, User-Name=user1, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a224cd40002949c52cfa6aa;42SessionID=acme-cupertino-pdp01/176956368/1092384;, Called-Station-ID=a4-56-30-0e-41-50:Blizzard-ISE, Calling-Station-ID=00-13-ce-cb-55-b0, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 606, cisco-av-pair=audit-session-id=0a224cd40002949c52cfa6aa, Airespace-Wlan-Id=9, AcsSessionID=acme-cupertino-pdp01/176956368/1092384, SelectedAccessService=Default Network Access, EapAuthentication=EAP-TLS, OpenSSLErrorMessage=SSL alert: code=0x230=560 ; source=local ; type=fatal ; message=""Unknown CA - error unable to get issuer certificate locally"", OpenSSLErrorStack=  47402529077568:error:140890B2:SSL routines:SSL3_GET_CLIENT_CERTIFICATE:no certificate returned:s3_srvr.c:2720:, CPMSessionID=0a224cd40002949c52cfa6aa, "
1389340330,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:38:11 BBBBBBBBBB 01/09/2014 23:52:10 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000070109 1 0 2014-01-09 23:52:10.453 -08:00 0091795834 12818 WARN  EAP: Expected TLS acknowledge for last alert but received another message, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=138, User-Name=user1, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a224cd40002949c52cfa6aa;42SessionID=acme-cupertino-pdp01/176956368/1092384;, Called-Station-ID=a4-56-30-0e-41-50:Blizzard-ISE, Calling-Station-ID=00-13-ce-cb-55-b0, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 606, cisco-av-pair=audit-session-id=0a224cd40002949c52cfa6aa, Airespace-Wlan-Id=9, AcsSessionID=acme-cupertino-pdp01/176956368/1092384, SelectedAccessService=Default Network Access, EapAuthentication=EAP-TLS, OpenSSLErrorMessage=SSL alert: code=0x230=560 ; source=local ; type=fatal ; message=""Unknown CA - error unable to get issuer certificate locally"", OpenSSLErrorStack=  47402529077568:error:140890B2:SSL routines:SSL3_GET_CLIENT_CERTIFICATE:no certificate returned:s3_srvr.c:2720:, CPMSessionID=0a224cd40002949c52cfa6aa, "
1389340298,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:37:39 BBBBBBBBBB 01/09/2014 23:51:38 acme-cupertino-pdp01 CISE_Profiler 0000070074 1 0 2014-01-09 23:51:38.864 -08:00 0091793894 80002 INFO  Profiler: Profiler EndPoint profiling event occurred, ConfigVersionId=33, EndpointCertainityMetric=110, EndpointIPAddress=BBBBBBBBBB, EndpointMacAddress=EC:1A:59:4A:71:FF, EndpointMatchedPolicy=WindowsXP-Workstation, EndpointNADAddress=BBBBBBBBBB, EndpointOUI=Belkin International Inc., EndpointPolicy=WindowsXP-Workstation, EndpointProperty=StaticAssignment=false,NAS-Port-Id=Capwap2,Calling-Station-ID=ec-1a-59-4a-71-ff,dhcp-class-identifier=MSFT 5.0,host-name=CHREIMER-WS01,BYODRegistration=Unknown,EndPointPolicyID=61882e00-68a6-11e1-bc72-0050568e013c,FirstCollection=1375811465923,TimeToProfile=5694239818,Framed-IP-Address=BBBBBBBBBB,LastNmapScanTime=1376363775685,StaticGroupAssignment=false,dhcp-requested-address=BBBBBBBBBB,DeviceRegistrationStatus=NotRegistered,NAS-Port-Type=Wireless - IEEE 802.11,RegistrationTimeStamp=0,UpdateTime=1389334562040,PolicyVersion=328,IdentityGroupID=5cb39b80-68a6-11e1-bc72-0050568e013c,Total Certainty Factor=110,operating-system=Microsoft Windows general purpose 2008 (accuracy 96%),ciaddr=CCCCCCCCCC,FeedService=false,dhcp-parameter-request-list=1, 15, 3, 6, 44, 46, 47, 31, 33, 121, 249, 43,MatchedPolicyID=61882e00-68a6-11e1-bc72-0050568e013c,DestinationIPAddress=BBBBBBBBBB,NmapScanCount=3,NmapSubnetScanID=0,AAA-Server=acme-cupertino-pdp01,PortalUser=, EndpointSourceEvent=RADIUS Probe, EndpointUserAgent=Mozilla/4.0 (iPassConnect/PU CCCCCCCCCC\; MSIE 6.0\; Windows NT 5.1), EndpointIdentityGroup=Workstation, ProfilerServer=acme-cupertino-pdp01.acmetech.com, "
1389339939,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:31:40 BBBBBBBBBB 01/09/2014 23:45:39 acme-cupertino-pdp01 CISE_Profiler 0000069684 1 0 2014-01-09 23:45:39.746 -08:00 0091771199 80009 ERROR Profiler: Profiler SNMP request failure, ConfigVersionId=33, EndpointNADAddress=BBBBBBBBBB, ProfilerServer=acme-cupertino-pdp01.acmetech.com, SNMPOIDValue=sysDescr, ProfilerErrorMessage=Timeout occured, "
1389339939,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:31:05 BBBBBBBBBB 01/09/2014 23:45:04 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=N/A; Failure Reason=5441 Endpoint started new EAP session while the packet of previous EAP session is being processed. Dropping new session."
1389339853,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:30:14 BBBBBBBBBB 01/09/2014 23:44:13 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000069594 1 0 2014-01-09 23:44:13.497 -08:00 0091765619 12933 WARN  Failed-Attempt: Supplicant stopped responding to ISE during EAP-FAST tunnel establishment, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1091907, SelectedAccessService=Default Network Access, EapTunnel=EAP-FAST, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a22950552cf9c0700000325, "
1389339596,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:25:57 BBBBBBBBBB 01/09/2014 23:39:56 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000069367 1 0 2014-01-09 23:39:56.186 -08:00 0091751880 12940 WARN  Failed-Attempt: Supplicant stopped responding to ISE during conducting inner EAP-MSCHAPv2 method, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1091730, SelectedAccessService=Default Network Access, DetailedInfo=Authentication succeed, EapTunnel=PEAP, EapAuthentication=EAP-MSCHAPv2, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Calling-Station-ID=f8-27-93-75-ee-85, NAS-Identifier=Cisco_d5:02:4f, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a202202000047c152cfa353, "
1389339452,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:23:33 BBBBBBBBBB 01/09/2014 23:37:32 acme-cupertino-pdp01 CISE_Failed_Attempts 0000069241 1 0 2014-01-09 23:37:32.890 -08:00 0091743322 5436 NOTICE RADIUS: RADIUS packet already in the process, ConfigVersionId=33, FailureReason=5436 RADIUS packet already in the process, Step=5436, "
1389338888,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:14:09 BBBBBBBBBB 01/09/2014 23:28:08 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000068724 1 0 2014-01-09 23:28:08.722 -08:00 0091710916 12946 WARN  Failed-Attempt: Supplicant stopped responding to ISE during LEAP, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1091221, SelectedAccessService=Default Network Access, EapAuthentication=LEAP, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Calling-Station-ID=d4-ca-6d-14-84-a3, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a2025060001784952cf9fe6, "
1389338806,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:12:47 BBBBBBBBBB 01/09/2014 23:26:46 acme-cupertino-pdp02 CISE_Identity_Stores_Diagnostics 0000005996 1 0 2014-01-09 23:26:46.218 -08:00 0311224000 24613 ERROR Radius-Token: Authentication against the RADIUS token server failed, ConfigVersionId=33, UserName=AAAAAAAAAA, Protocol=Radius, AcsSessionID=acme-cupertino-pdp02/176956376/120202, AuthenticationMethod=PAP_ASCII, SelectedAccessService=PAP-ASCII, CurrentIDStoreName=OTP_Server, CPMSessionID=0a2a074000000A4452CFA0B6, "
1389338806,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 15:58:57 BBBBBBBBBB 01/09/2014 23:12:56 CISE_Alarm WARN: EAP Connection Timeout : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=N/A"
1389338806,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 15:57:17 BBBBBBBBBB 01/09/2014 23:11:16 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=Cisco_fe:56:00; Failure Reason=12110 PAC verification failed"
1389338806,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 15:56:37 BBBBBBBBBB 01/09/2014 23:10:36 CISE_Alarm WARN: EAP Connection Timeout : Server=acme-cupertino-pdp01; NAS IP Address=CCCCCCCCCC; NAS Identifier=Cisco_7d:88:00"
1389336063,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 15:27:04 BBBBBBBBBB 01/09/2014 22:41:03 acme-cupertino-pdp01 CISE_Administrative_and_Operational_Audit 0000065789 1 0 2014-01-09 22:41:03.801 -08:00 0091549961 60079 NOTICE Administrator-Login: A failure to establish an SSL session was detected, ConfigVersionId=33, AdminIPAddress=BBBBBBBBBB, OperationMessageText=Read timed out, PortNumber=8905, "
1389336063,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 14:53:57 BBBBBBBBBB 01/09/2014 22:07:56 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=sjcm-00a-acme-wlc1; Failure Reason=5440 Endpoint abandoned EAP session and started new"
1389336063,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 14:02:49 BBBBBBBBBB 01/09/2014 21:16:48 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp01; NAS IP Address=N/A; NAS Identifier=N/A; Failure Reason=5436 RADIUS packet already in the process"
1389329935,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 13:44:55 BBBBBBBBBB 01/09/2014 20:58:55 acme-cupertino-pdp01 CISE_Passed_Authentications 0000059414 1 0 2014-01-09 20:58:55.147 -08:00 0091155067 5205 NOTICE Dynamic-Authorization: Dynamic Authorization succeeded, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, RequestLatency=4, NetworkDeviceName=InlinePostureNode-10-35-19-252, NAS-IP-Address=BBBBBBBBBB, Calling-Station-ID=CCCCCCCCCC, Event-Timestamp=1389329935, cisco-av-pair=ipep-authz=true, cisco-av-pair=ACS:CiscoSecure-Defined-ACL=#ACSACL#-IP-PERMIT_ALL_TRAFFIC-4f57e406, cisco-av-pair=audit-session-id=0a2313fc000006BA52CF7DE8, PostureStatus=Compliant, SelectedAuthorizationProfiles=iPEP-PermitALL, Step=11022, Step=11100, Step=11101, "
1389329933,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 13:44:53 BBBBBBBBBB 01/09/2014 20:58:53 acme-cupertino-pdp01 CISE_Posture_and_Client_Provisioning_Audit 0000059409 1 0 2014-01-09 20:58:53.113 -08:00 0091154688 87000 NOTICE Posture: Received a posture report from an endpoint, ConfigVersionId=33, RequestTime=1389329933057, ResponseTime=1389329933112, MacAddress=C8-E0-EB-13-FF-03, OperatingSystem=MAC OS 10.8 Intel (X86_64), PostureAgentVersion=Cisco NAC Agent for Mac OS CCCCCCCCCC7, AntiVirusInstalled=McAfee Anti-malware;1.2.0 (4692);7311.0000;2014.01.06-16-00-00.0.00;McAfeeAV, PostureReport=McAfeeAV_Installation_MAC;Passed;(McAfee_AV_Installation_Mac:Audit:Passed:Passed_Conditions[pc_av_mac_inst_McAfeeAV_McAfeeAnti-malware_1_x]:Failed_Conditions[]:Skipped_Conditions[pc_av_mac_inst_VirusScan_8_5_x:pc_av_mac_inst_VirusScan_8_6_x:pc_av_mac_inst_Virex7_5_7_5_x:pc_av_mac_inst_ANY_of_McAfeeAV:pc_av_mac_inst_Virex7_7_7_7_x:pc_av_mac_inst_Virex7_2_7_2_x:pc_av_mac_inst_McAfeeAV_McAfeeSecurity_1_x]), PostureStatus=Compliant, PRAEnforcementFlag=false, PRAInterval=0, PRAGraceTime=0, PRAAction=N/A, UserName=AAAAAAAAAA, SessionId=0a2313fc000006BA52CF7DE8, UserAgreementStatus=NotEnabled, SystemName=jjustins-mac, SystemDomain=n/a, SystemUser=jjustins, SystemUserDomain=n/a, IpAddress=BBBBBBBBBB, "
1389329896,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 13:44:17 BBBBBBBBBB 01/09/2014 20:58:16 acme-cupertino-pdp01 CISE_Passed_Authentications 0000059370 1 0 2014-01-09 20:58:16.714 -08:00 0091151472 5236 NOTICE Passed-Authentication: Authorize-Only succeeded, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, UserName=AAAAAAAAAA, Protocol=Radius, RequestLatency=15, NetworkDeviceName=InlinePostureNode-10-35-19-252, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, Service-Type=Authorize Only, cisco-av-pair=audit-session-id=0a2313fc000006BA52CF7DE8, cisco-av-pair=ipep-authz=true, AcsSessionID=acme-cupertino-pdp01/176956368/1083756, SelectedAccessService=PAP-ASCII, SelectedAuthorizationProfiles=iPEP-prePosture, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=15036, Step=15004, Step=15048, Step=15048, Step=15048, Step=15016, Step=11022, Step=11002, NetworkDeviceGroups=Location#All Locations#CUP, NetworkDeviceGroups=Device Type#All Device Types#iPEP, AuthorizationPolicyMatchedRule=VPN-prePosture, CPMSessionID=0a2313fc000006BA52CF7DE8, PostureAssessmentStatus=Pending, ISEPolicySetName=Default, AllowedProtocolMatchedRule=VPN, Location=Location#All Locations#CUP, Device Type=Device Type#All Device Types#iPEP, PostureStatus=Unknown, Response={State=ReauthSession:0a2313fc000006BA52CF7DE8; Class=CACS:0a2313fc000006BA52CF7DE8:acme-cupertino-pdp01/176956368/1083756; cisco-av-pair=url-redirect=https://acme-cupertino-pdp01.acmetech.com:8443/guestportal/gateway?sessionId=0a2313fc000006BA52CF7DE8&action=cpp; cisco-av-pair=ACS:CiscoSecure-Defined-ACL=#ACSACL#-IP-PRE-POSTURE-iPEP-524dbeb8; },"
1389327732,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 13:08:13 BBBBBBBBBB 01/09/2014 20:22:12 acme-cupertino-pdp01 CISE_Posture_and_Client_Provisioning_Audit 0000056933 1 0 2014-01-09 20:22:12.521 -08:00 0091009010 87500 NOTICE Client Provisioning: Client provisioning succeeded, ConfigVersionId=33, PostureAgentVersion=NACAgent:CCCCCCCCCC, PosturePolicyMatched=Win, UserName=alafko, SessionId=0a2313fc000006B952CF755A, IpAddress=BBBBBBBBBB, "
1389326704,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 12:51:05 BBBBBBBBBB 01/09/2014 20:05:04 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000055747 1 0 2014-01-09 20:05:04.735 -08:00 0090933974 12953 WARN  EAP: Received EAP packet from the middle of conversation that contains a session on this PSN that does not exist, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1645, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=41, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Service-Type=Framed, Framed-MTU=1449, Called-Station-ID=64-d9-89-42-21-90:acme_phone, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, cisco-av-pair=service-type=Framed, cisco-av-pair=audit-session-id=0a22950552cf6fd30000030d, cisco-av-pair=method=dot1x, cisco-av-pair=cisco-wlan-ssid=acme_phone, Airespace-Wlan-Id=2, AcsSessionID=acme-cupertino-pdp01/176956368/1080821, SelectedAccessService=Default Network Access, CPMSessionID=0a22950552cf6fd30000030d, "
1389325032,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 12:23:12 BBBBBBBBBB 01/09/2014 19:37:12 acme-cupertino-pdp02 CISE_RADIUS_Diagnostics 0000005508 1 0 2014-01-09 19:37:12.161 -08:00 0308954104 11038 WARN  RADIUS: RADIUS Accounting-Request header contains invalid Authenticator field, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1646, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1813, RadiusIdentifier=121, NAS-IP-Address=BBBBBBBBBB, NAS-Port=50102, Service-Type=Framed, Called-Station-ID=00-24-14-23-CE-FF, Calling-Station-ID=00-24-13-55-BE-C2, Acct-Status-Type=Start, Acct-Delay-Time=14, Acct-Session-Id=00000208, Acct-Authentic=Local, NAS-Port-Type=Ethernet, cisco-av-pair=audit-session-id=0A384872000000906EDB9B6C, cisco-av-pair=connect-progress=Call Up, cisco-av-pair=cdp-tlv=cdpUndefined26=00:00:00:01:00:00:00:00:ff:ff:ff:ff, cisco-av-pair=cdp-tlv=cdpCachePrimaryMgmtAddr=00:00:00:01:01:01:cc:00:04:0a:38:48:71, cisco-av-pair=cdp-tlv=cdpCacheDuplex=01:, cisco-av-pair=cdp-tlv=cdpCacheVTPMgmtDomain=, cisco-av-pair=cdp-tlv=cdpUndefined8=00:00:0c:01:12:00:00:00:00:ff:ff:ff:ff:01:02:21:ff:00:00:00:00:00:00:00:24:13:55:be:80:ff:00:00, cisco-av-pair=cdp-tlv=cdpCacheCapabilities=00:00:00:29, cisco-av-pair=cdp-tlv=cdpCacheDevicePort=GigabitEthernet1/0/2, cisco-av-pair=cdp-tlv=cdpCacheAddressType=00:00:00:01:01:01:cc:00:04:0a:38:48:71, cisco-av-pair=cdp-tlv=cdpCachePlatform=cisco WS-C3750G-12S, cisco-av-pair=cdp-tlv=cdpCacheVersion=Cisco IOS Software, C3750 Software (C3750-ADVIPSERVICESK9-M), Version 12.2(46)SE, RELEASE SOFTWARE (fc2)"
1389325032,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 12:23:12 BBBBBBBBBB 01/09/2014 19:37:12 acme-cupertino-pdp02 CISE_Failed_Attempts 0000005509 1 0 2014-01-09 19:37:12.161 -08:00 0308954105 5413 NOTICE Failed-Attempt: RADIUS Accounting-Request dropped, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1646, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1813, Protocol=Radius, NetworkDeviceName=ntn01-11a-sw4, NAS-IP-Address=BBBBBBBBBB, NAS-Port=50102, Service-Type=Framed, Called-Station-ID=00-24-14-23-CE-FF, Calling-Station-ID=00-24-13-55-BE-C2, Acct-Status-Type=Start, Acct-Delay-Time=14, Acct-Session-Id=00000208, Acct-Authentic=Local, NAS-Port-Type=Ethernet, NAS-Port-Id=TenGigabitEthernet1/2, undefined-151=7CB56D7D, cisco-av-pair=audit-session-id=0A384872000000906EDB9B6C, cisco-av-pair=connect-progress=Call Up, cisco-av-pair=cdp-tlv=cdpUndefined26=00:00:00:01:00:00:00:00:ff:ff:ff:ff, cisco-av-pair=cdp-tlv=cdpCachePrimaryMgmtAddr=00:00:00:01:01:01:cc:00:04:0a:38:48:71, cisco-av-pair=cdp-tlv=cdpCacheDuplex=01:, cisco-av-pair=cdp-tlv=cdpCacheVTPMgmtDomain=, cisco-av-pair=cdp-tlv=cdpUndefined8=00:00:0c:01:12:00:00:00:00:ff:ff:ff:ff:01:02:21:ff:00:00:00:00:00:00:00:24:13:55:be:80:ff:00:00, cisco-av-pair=cdp-tlv=cdpCacheCapabilities=00:00:00:29, cisco-av-pair=cdp-tlv=cdpCacheDevicePort=GigabitEthernet1/0/2, cisco-av-pair=cdp-tlv=cdpCacheAddressType=00:00:00:01:01:01:cc:00:04:0a:38:48:71, cisco-av-pair=cdp-tlv=cdpCachePlatform=cisco WS-C3750G-12S, cisco-av-pair=cdp-tlv=cdpCacheVersion=Cisco IOS Software, C3750 Software (C3750-ADVIPSERVICESK9-M), Version 12.2(46)SE, RELEASE SOFTWARE (fc2)
Copyright (c) 1986-2008 by Cisco Systems, Inc."
